date,rain,tmax,tmin,vpd,rh,kdownDirect
12/3/1984,0.0038,13.9,5,259.91,73.5,12200.3
12/4/1984,0.0038,6.7,-6.1,127.53,79.5,5593.9
12/5/1984,0.0361,5.6,0,50.11,93.3,1012.5
12/6/1984,0,3.3,0.6,187.8,69.3,6414
12/7/1984,0,4.4,-12.2,160.84,61.2,11589.4
12/8/1984,0,10.6,-8.9,84.2,84,9623
12/9/1984,0,16.1,-7.8,120.65,80.7,11263.1
12/10/1984,0.0005,11.1,-2.2,74.19,91.7,2598.2
12/11/1984,0,17.2,-1.7,133.07,84.9,10259
12/12/1984,0,13.9,-2.2,110.51,87.9,7062.5
12/13/1984,0,18.3,7.8,209.79,84,6271.7
12/14/1984,0,20.6,1.7,158.64,85.8,10510
12/15/1984,0,21.1,0.6,165.06,84.2,10137.6
12/16/1984,0,17.8,3.3,197.33,82.5,6455.8
12/17/1984,0,20,3.3,200.3,84.1,8706.7
12/18/1984,0,20.6,3.3,200.1,85,8773.7
12/19/1984,0.0015,19.4,7.2,261.38,82.5,5397.3
12/20/1984,0.0051,15,8.3,135.03,90.5,1979
12/21/1984,0.001,16.1,8.3,210.14,85.7,2983.2
12/22/1984,0.0094,15.6,7.2,270.07,76.3,10380.3
12/23/1984,0,10.6,-2.8,140.13,79.8,9773.6
12/24/1984,0.0058,16.7,-4.4,100.48,89.5,2803.3
12/25/1984,0.0023,14.4,6.7,196.29,82.3,9752.7
12/26/1984,0,12.8,-2.8,149.31,82.6,4706.9
12/27/1984,0,20,4.4,206.7,82.8,8577
12/28/1984,0,20.6,0,183.3,83.8,10388.7
12/29/1984,0,21.7,3.9,234.59,80.5,11112.5
12/30/1984,0,20,4.4,228.31,84,4840.8
12/31/1984,0,18.3,8.9,260.77,83.2,5882.6
1/1/1985,0.0053,16.7,14.4,287.69,82.9,2778.1
1/2/1985,0.0122,12.8,10,128.13,90.5,2133.8
1/3/1985,0.0196,10,6.7,91.87,91.2,1259.4
1/4/1985,0.0069,5,3.9,123.55,83.3,8769.5
1/5/1985,0,6.7,-5.6,154.11,72.3,11869.8
1/6/1985,0,8.9,-9.4,101.44,80.2,11752.6
1/7/1985,0,10,-5.6,205.13,71.1,11484.8
1/8/1985,0,10.6,-6.1,210.76,64.2,12325.8
1/9/1985,0,5.6,-7.8,165.19,69.3,10325.9
1/10/1985,0.0038,3.3,-3.3,151.68,77.4,2343
1/11/1985,0,4.4,-1.1,124.27,80.6,9313.4
1/12/1985,0,1.1,-9.4,156.22,61.4,11505.8
1/13/1985,0,5.6,-13.3,107.22,72.3,12434.6
1/14/1985,0,7.8,-11.1,192.99,61.7,10828
1/15/1985,0,5.6,-8.3,300.52,39.8,13137.5
1/16/1985,0.0119,6.1,-12.2,176.03,61.1,9066.6
1/17/1985,0.0109,7.2,-2.2,95.66,85.7,8434.8
1/18/1985,0,8.3,-6.7,187.87,71.2,12317.4
1/19/1985,0,7.8,-2.2,283.85,59.1,13426.2
1/20/1985,0.0008,-12.2,-13.9,161.24,48.3,14534.9
1/21/1985,0,-7.2,-27.8,87.09,56.8,14321.5
1/22/1985,0,3.3,-16.1,150.53,56,14371.7
1/23/1985,0,4.4,-15.6,139.98,63.1,11334.2
1/24/1985,0,8.3,-10.6,248.51,56.8,14296.4
1/25/1985,0,8.3,1.7,378.57,46.5,12819.5
1/26/1985,0,1.1,-12.2,191.89,46.6,14857.1
1/27/1985,0.0033,5.6,-13.3,146.68,66,7790.5
1/28/1985,0.0066,1.7,-1.1,46.42,92.3,1669.4
1/29/1985,0,4.4,-10.6,86.17,82.7,12702.4
1/30/1985,0.0089,5,-5,64.14,90.2,3389
1/31/1985,0.0424,15.6,1.7,80.58,90.8,4564.7
2/1/1985,0.0328,14.4,5,140.24,88.5,2138
2/2/1985,0.0145,13.9,6.1,156.52,84.7,7393
2/3/1985,0,5.6,-3.3,104.73,83.9,6911.8
2/4/1985,0,7.2,-1.1,173.12,74.3,13601.9
2/5/1985,0.0272,5.6,-1.1,76.32,89.1,2765.6
2/6/1985,0,10.6,3.3,172.61,78.1,13007.8
2/7/1985,0,5,-7.2,220.26,53,13442.9
2/8/1985,0,3.3,-13.3,268.61,35.3,16940.7
2/9/1985,0,11.1,-12.2,186.68,58.8,16915.5
2/10/1985,0,14.4,-6.7,232.36,62,16275.4
2/11/1985,0.0597,7.8,-2.8,118.78,84.6,803.3
2/12/1985,0.0005,-1.7,-5.6,144.15,68.8,8936.8
2/13/1985,0,3.3,-6.1,268.67,45.8,17990.8
2/14/1985,0,5.6,-10,196.41,55.5,16359.1
2/15/1985,0,2.2,-10.6,201.95,52.4,18300.4
2/16/1985,0,7.2,-12.8,165.1,60.3,17744
2/17/1985,0,10.6,-4.4,227.58,62.9,15652
2/18/1985,0,11.7,-4.4,238.78,65.2,14961.7
2/19/1985,0.0053,8.3,2.8,89.83,88.8,4782.2
2/20/1985,0,15.6,-1.1,193.9,74.3,18099.6
2/21/1985,0,14.4,-2.8,224.87,70.9,17149.8
2/22/1985,0,17.8,1.1,305.6,72.3,10723.4
2/23/1985,0,18.9,5.6,306.25,76.5,7104.3
2/24/1985,0,20,10,363.31,74.7,8200.5
2/25/1985,0.0241,13.9,10,140.64,88.5,3213.3
2/26/1985,0,18.9,8.9,221.83,82.3,11171.1
2/27/1985,0,13.3,4.4,271.48,70,8556.1
2/28/1985,0,16.1,-5,226.5,65.6,20379.8
3/1/1985,0.0008,10,-2.2,135.84,82.7,4614.9
3/2/1985,0,16.1,5.6,214.53,76.8,12020.4
3/3/1985,0,16.1,-2.2,266.71,68.7,18304.6
3/4/1985,0.0023,17.2,3.3,339.3,74.5,9192.1
3/5/1985,0.0013,18.3,3.3,537.88,52.8,21384
3/6/1985,0,18.3,-3.9,472.62,44.3,21651.7
3/7/1985,0,14.4,-2.8,390.67,51.6,20597.4
3/8/1985,0.0008,22.2,0,390.39,67.9,11560.2
3/9/1985,0.0008,20,11.1,372.51,71.2,10920
3/10/1985,0,18.9,-2.2,409.68,52.2,18413.4
3/11/1985,0,19.4,7.2,703.55,49.9,12279.8
3/12/1985,0,16.7,13.9,831.41,43.8,20338
3/13/1985,0,25.6,-2.8,444.43,57.5,20953
3/14/1985,0,16.1,5.6,344.7,72.5,6786.3
3/15/1985,0,17.2,-0.6,495.29,46.2,23120.3
3/16/1985,0,13.3,-2.8,347.99,56.7,13158.4
3/17/1985,0,13.3,3.9,465.95,48.5,18497.1
3/18/1985,0,9.4,-4.4,400.71,37.8,23865
3/19/1985,0,17.2,-8.3,374.58,43.3,23057.5
3/20/1985,0,20,-5,411.15,49.5,22379.7
3/21/1985,0.0099,10,5.6,195.06,80,2782.3
3/22/1985,0.0185,8.3,4.4,102.93,89,3071
3/23/1985,0.0008,13.9,5,186.16,82,8815.5
3/24/1985,0.0046,13.3,2.2,246.01,73.4,16308.9
3/25/1985,0.0015,13.9,-1.7,214.66,71.5,20990.7
3/26/1985,0,19.4,-4.4,308.64,62.7,24442.4
3/27/1985,0,21.1,-1.7,466.6,56.7,17011.8
3/28/1985,0,19.4,10.6,313.57,81,4133.7
3/29/1985,0,24.4,9.4,586.9,69,14133.3
3/30/1985,0,27.2,10,708.84,61.8,23680.9
3/31/1985,0.0109,18.3,13.3,471.95,71.2,7886.7
4/1/1985,0,15.6,0.6,598.04,41.5,26279.1
4/2/1985,0,11.7,-1.1,495.04,40.6,25434
4/3/1985,0,22.8,-3.9,449.39,55.5,25224.8
4/4/1985,0,25,3.9,818.74,46.1,22773
4/5/1985,0.0536,18.3,7.2,532.22,66.8,13627
4/6/1985,0,15.6,1.1,453.12,55.9,24388
4/7/1985,0,17.8,0,428.13,57.9,22501.1
4/8/1985,0,11.7,0,565.3,36.8,21279.4
4/9/1985,0,10.6,-1.7,492.16,34.5,25923.5
4/10/1985,0,15,-6.7,404.93,46.9,21195.7
4/11/1985,0,22.2,-2.2,480.46,51.3,22655.9
4/12/1985,0,23.3,2.2,596.03,53.1,16262.9
4/13/1985,0.001,18.3,8.3,399.53,74.1,7522.7
4/14/1985,0,17.8,7.2,487.47,69.6,14434.5
4/15/1985,0.0348,20,11.7,364.8,77,11271.5
4/16/1985,0.0015,19.4,7.2,413.09,71.8,16241.9
4/17/1985,0,26.7,5.6,629.38,59.5,26902.5
4/18/1985,0,27.2,5,663.07,59.1,26622.2
4/19/1985,0,27.8,5,683.74,58.9,26718.4
4/20/1985,0,28.3,7.2,721.21,58.1,25249.9
4/21/1985,0,27.8,6.1,771.37,53.8,25659.9
4/22/1985,0,27.2,7.2,773.19,51,24024
4/23/1985,0,26.7,7.2,677.79,61.3,17802.5
4/24/1985,0,23.9,10,525.12,70.9,12928.3
4/25/1985,0,27.2,6.7,715.13,52.4,28852.2
4/26/1985,0,27.2,3.3,726.4,51.7,27044.8
4/27/1985,0.0015,24.4,11.1,657.15,67.3,12342.5
4/28/1985,0.001,26.7,13.3,704.05,67.8,21576.4
4/29/1985,0,26.1,8.9,548,70.5,22727
4/30/1985,0,25,5.6,618.55,60.7,27216.3
5/1/1985,0.0013,21.7,5.6,417.92,73,13911.5
5/2/1985,0.0104,15.6,12.2,259.79,84.2,3920.4
5/3/1985,0,22.2,9.4,606.04,63.6,28107.5
5/4/1985,0,21.1,2.8,504.42,62.5,28304.1
5/5/1985,0,23.9,2.8,563.69,60.4,28647.2
5/6/1985,0,25.6,3.3,583.8,64.7,23710.2
5/7/1985,0.0023,25.6,8.9,665.59,65.6,19476.1
5/8/1985,0.017,13.3,11.7,236.25,84.2,3171.4
5/9/1985,0.0183,13.9,10,227.96,84.1,2351.4
5/10/1985,0.0071,20,10.6,347.19,80.5,10292.4
5/11/1985,0,24.4,11.7,525.37,73.9,20271
5/12/1985,0.0198,26.1,12.8,519,75.8,18769
5/13/1985,0,26.7,10.6,483.72,76.7,20421.7
5/14/1985,0.0051,26.1,11.7,442.61,79.3,17543.1
5/15/1985,0,27.8,12.2,633.11,70.9,23844.1
5/16/1985,0.0025,25,8.3,639.58,64,26923.4
5/17/1985,0.0015,17.8,8.9,384.44,74.5,14710.6
5/18/1985,0,20.6,10,667.48,55.8,28789.5
5/19/1985,0,23.3,2.2,530.91,62.2,27182.8
5/20/1985,0,25,7.8,601.27,66.6,16451.1
5/21/1985,0,27.2,10,592.6,70.7,14434.5
5/22/1985,0,26.1,13.9,693.7,69.2,20350.5
5/23/1985,0.0008,22.8,14.4,551.95,71.8,14338.3
5/24/1985,0,16.7,11.7,403.57,74.9,7648.2
5/25/1985,0,24.4,10,599.96,66,25442.3
5/26/1985,0,25.6,7.2,548.6,69,22802.3
5/27/1985,0,27.8,6.1,655.53,63.7,27074.1
5/28/1985,0.0008,21.7,9.4,342.5,80.6,10296.6
5/29/1985,0,25.6,10.6,541.51,73.1,19743.9
5/30/1985,0,26.7,11.7,689.22,70.1,27082.4
5/31/1985,0,26.7,16.7,644.51,74.7,15785.9
6/1/1985,0,31.1,15,1096.35,57.3,28429.6
6/2/1985,0,32.2,11.1,845.64,65.3,25233.1
6/3/1985,0,32.2,12.2,884.93,66.5,25475.8
6/4/1985,0,32.8,13.3,935.06,64.7,27609.6
6/5/1985,0,32.8,13.3,988.51,63.5,26672.4
6/6/1985,0.0025,32.2,15,965.92,65.3,23597.2
6/7/1985,0.0518,28.9,14.4,475.39,77.5,16003.5
6/8/1985,0,27.8,14.4,554.49,75.1,22681
6/9/1985,0,31.1,11.1,640.82,73.1,26459
6/10/1985,0.0015,28.3,13.9,532.09,77.2,14928.2
6/11/1985,0.0033,27.8,15.6,570.72,75.8,14271.3
6/12/1985,0.0053,22.8,16.7,741.51,64.1,24534.4
6/13/1985,0,21.1,7.2,637.75,58,31019.5
6/14/1985,0,22.2,3.3,536.55,64.2,30329.1
6/15/1985,0.0015,23.9,6.1,502.41,72.2,20505.3
6/16/1985,0,27.8,15.6,778.91,67.7,23978
6/17/1985,0.0076,28.9,11.1,696.77,70.5,19785.7
6/18/1985,0.0056,23.9,15,472.55,78.1,10857.3
6/19/1985,0.0013,22.2,10.6,502.2,72.4,15693.8
6/20/1985,0,22.2,8.3,467.19,72.3,19087
6/21/1985,0,26.1,5.6,556.23,66.8,27195.4
6/22/1985,0,26.7,7.8,655,68,20329.6
6/23/1985,0.0008,28.3,15.6,689.39,72.9,19137.2
6/24/1985,0.0013,30.6,13.9,690.61,71.1,25538.6
6/25/1985,0,29.4,11.7,672.23,71.3,22932
6/26/1985,0,30.6,12.2,802.5,67.8,26262.4
6/27/1985,0,27.2,15.6,704.98,70.8,21701.9
6/28/1985,0,23.9,15,528.27,76.4,14066.3
6/29/1985,0.0249,25.6,13.9,524.44,76.8,13773.4
6/30/1985,0.0224,24.4,15,535.07,75.8,13497.3
7/1/1985,0.0069,22.2,13.9,513.6,75.3,18200
7/2/1985,0,23.9,12.2,515.11,74,17631
7/3/1985,0,27.8,10,633.2,70,25308.5
7/4/1985,0.0008,26.7,12.8,657.47,71,18974
7/5/1985,0.0081,25.6,13.9,584.64,73.7,16317.2
7/6/1985,0.0135,21.1,15,440.42,79.5,8531
7/7/1985,0,27.8,13.3,635.76,71.5,24977.9
7/8/1985,0,28.9,10.6,727.85,67.6,28019.6
7/9/1985,0,29.4,13.9,718.68,72.5,20116.2
7/10/1985,0.0015,31.7,15.6,914.2,67.5,26157.8
7/11/1985,0.003,30,13.9,734.86,71.6,23978
7/12/1985,0.0043,27.8,15.6,563.97,77.1,15647.8
7/13/1985,0.0041,28.9,16.1,573.36,75.9,14806.9
7/14/1985,0.0028,29.4,13.9,569.69,75.8,18212.6
7/15/1985,0.0046,29.4,15.6,571.97,76.7,16350.7
7/16/1985,0.0058,29.4,15,677.58,72.8,20781.5
7/17/1985,0,28.3,16.1,771.58,70.7,22969.7
7/18/1985,0,28.3,17.8,863.83,69,23973.8
7/19/1985,0,30.6,17.8,875.95,69.2,22722.8
7/20/1985,0,31.1,15.6,865.34,68.5,24203.9
7/21/1985,0,30,17.2,732.24,73.5,15267.1
7/22/1985,0.0114,27.8,15.6,558.1,77,12756.8
7/23/1985,0.0043,27.2,16.1,583.11,76,12982.7
7/24/1985,0.0142,22.8,17.2,507.1,78.3,7501.8
7/25/1985,0.0005,25.6,17.2,642.54,75.1,15664.6
7/26/1985,0,27.2,17.8,701.37,74.1,15639.5
7/27/1985,0,24.4,17.8,535.51,78.1,6807.2
7/28/1985,0.0305,21.7,17.8,479.22,79.3,5736.2
7/29/1985,0.0046,23.3,17.8,513.25,78.4,7338.6
7/30/1985,0.0254,27.8,17.8,587.26,76.5,12606.1
7/31/1985,0.001,28.9,18.3,654.54,75,18103.8
8/1/1985,0.0051,27.2,16.7,559.13,76.4,15685.5
8/2/1985,0,22.8,15.6,562.82,74.4,17016
8/3/1985,0,24.4,14.4,726.43,66.5,25208
8/4/1985,0,23.9,10.6,710.99,64.6,23752
8/5/1985,0,25,8.9,623.58,67.6,22053.4
8/6/1985,0.0018,23.9,15,528.45,76.4,10756.8
8/7/1985,0.0099,23.9,17.8,524.63,77.1,8773.7
8/8/1985,0,27.8,16.1,662.83,73,20948.8
8/9/1985,0,29.4,17.8,744.24,71.2,21555.5
8/10/1985,0,29.4,15.6,753.16,70.9,24195.5
8/11/1985,0.0008,28.3,15,651.39,74.2,19271.1
8/12/1985,0.0185,29.4,15,614.53,74.8,16350.7
8/13/1985,0,30,16.1,760.22,70.5,23676.7
8/14/1985,0,27.8,15,747.53,69,24454.9
8/15/1985,0,27.8,15,734.64,70.3,23873.4
8/16/1985,0.0282,26.1,14.4,518.27,77.7,10317.5
8/17/1985,0.066,25,18.3,526.59,77.6,8949.4
8/18/1985,0,28.3,18.3,757.15,69.7,22446.7
8/19/1985,0,30,12.2,684.05,70.8,23128.6
8/20/1985,0,28.3,15.6,574.53,74.5,13497.3
8/21/1985,0,27.2,15,549.01,74.5,17229.3
8/22/1985,0,27.8,10,597.23,70.4,22664.2
8/23/1985,0,22.2,14.4,425.31,77.5,8049.9
8/24/1985,0.0556,22.8,17.2,424.58,79,6255
8/25/1985,0.0015,25,16.1,530.67,75.5,11748.4
8/26/1985,0.0137,25,15.6,495.73,76.1,10631.3
8/27/1985,0,26.7,15,514.78,75,12802.8
8/28/1985,0,27.8,13.9,592.62,72,19923.8
8/29/1985,0.0043,28.3,14.4,558.93,74.3,16518.1
8/30/1985,0.0028,28.3,15.6,557.58,74.3,18789.9
8/31/1985,0,27.8,11.1,605.94,70.3,22534.5
9/1/1985,0,26.7,13.3,697.2,68.3,22932
9/2/1985,0,27.2,13.9,643.14,70.3,19580.7
9/3/1985,0,28.3,15,707.78,68.5,25044.9
9/4/1985,0,29.4,13.3,635.84,71.9,19358.9
9/5/1985,0,28.3,15.6,620.88,72.7,15978.4
9/6/1985,0.0043,26.1,14.4,508.86,75.3,13702.3
9/7/1985,0,29.4,15,654.18,71.5,21061.8
9/8/1985,0,28.9,15,541.24,74.5,14585.1
9/9/1985,0.002,27.8,13.9,515.99,75.3,14677.2
9/10/1985,0,28.9,15,566.54,73.5,17513.8
9/11/1985,0,28.9,14.4,615.02,71,19271.1
9/12/1985,0.0041,22.8,17.2,467.76,76,11267.3
9/13/1985,0.0013,15.6,14.4,323.26,78,3794.8
9/14/1985,0,18.9,2.2,373.56,67.3,19848.5
9/15/1985,0,21.7,1.1,386.59,67.2,21371.4
9/16/1985,0,23.3,2.8,423.76,66.3,23480.1
9/17/1985,0,23.3,2.8,444.72,66.8,23614
9/18/1985,0,25,3.3,451.81,68.3,22697.7
9/19/1985,0,26.1,5,480.44,67.7,22404.8
9/20/1985,0,25.6,5,482.64,67.8,21555.5
9/21/1985,0,25,8.3,494.21,70.3,17237.7
9/22/1985,0,26.7,10,535.66,69.2,19020
9/23/1985,0.0168,24.4,8.9,425.04,74.7,9719.2
9/24/1985,0.0003,25,16.7,524.79,72,15099.7
9/25/1985,0,24.4,6.7,517.88,69,20241.7
9/26/1985,0.0099,23.9,8.9,452.6,75.7,12861.3
9/27/1985,0,17.2,5.6,402.48,65.1,20204.1
9/28/1985,0,22.2,0.6,345.36,68.8,20689.4
9/29/1985,0,20.6,1.7,390.99,67.8,20425.8
9/30/1985,0,23.9,5,449.7,70,19204.1
10/1/1985,0.0051,18.9,13.9,371.32,77.7,5037.5
10/2/1985,0.0069,21.1,13.9,377.22,77.1,6451.6
10/3/1985,0.001,23.3,15,404.16,76.6,9794.5
10/4/1985,0,26.1,9.4,520.36,67.2,19162.3
10/5/1985,0,17.8,11.1,596.1,56.3,20024.2
10/6/1985,0,16.1,1.1,355.16,62.6,20702
10/7/1985,0,18.9,-2.2,332.62,65.8,20534.6
10/8/1985,0,20,2.2,437.34,67.8,12292.3
10/9/1985,0,26.1,11.1,630.04,65,18743.9
10/10/1985,0,27.2,6.1,502.08,67.4,19020
10/11/1985,0,27.8,6.7,513.55,66.8,18266.9
10/12/1985,0,26.1,7.8,586.91,66.2,17405.1
10/13/1985,0,23.9,13.9,511.97,72.4,7970.4
10/14/1985,0,25.6,11.1,503.54,71.4,11012.1
10/15/1985,0.001,26.1,13.9,628.29,66.7,12070.6
10/16/1985,0.0005,25.6,14.4,514.72,71.7,11079
10/17/1985,0,23.9,10,712.45,56.8,16652
10/18/1985,0,21.1,12.8,593.93,66.7,4870.1
10/19/1985,0,25.6,12.2,602.33,69.3,14187.6
10/20/1985,0,27.2,8.9,595.87,67.5,13723.2
10/21/1985,0.0201,20,12.8,389.44,77.8,2878.6
10/22/1985,0.0069,20,12.8,369.46,77.4,5246.6
10/23/1985,0,17.8,13.9,344.02,77.6,3819.9
10/24/1985,0.0033,18.3,15,321.61,78.5,3451.8
10/25/1985,0,24.4,11.1,515.48,68.8,13647.9
10/26/1985,0,20.6,11.1,563.65,64.9,11593.6
10/27/1985,0.0013,18.3,7.8,420.4,70.5,5058.4
10/28/1985,0,20.6,11.1,595.63,64.5,4183.9
10/29/1985,0,14.4,10.6,924.88,38.1,3305.3
10/30/1985,0.0097,14.4,10.6,316.99,78.6,1393.3
10/31/1985,0.0127,16.1,11.1,333.48,78.5,1075.3
11/1/1985,0.0439,18.3,12.2,366.74,78.1,3393.2
11/2/1985,0.0005,20.6,11.1,427.45,73.4,7547.8
11/3/1985,0.0066,14.4,11.7,319.05,77.8,3627.5
11/4/1985,0.0257,8.9,7.8,258.06,74.8,2979
11/5/1985,0,7.8,2.2,235.84,71.3,4978.9
11/6/1985,0,18.3,3.3,342.6,68.5,15292.2
11/7/1985,0,15,-1.7,282.56,70,8116.8
11/8/1985,0,17.2,-3.9,303.24,59.3,15434.4
11/9/1985,0,17.8,-3.9,309.05,64.4,14530.7
11/10/1985,0,22.2,4.4,388.92,69.4,13710.7
11/11/1985,0,23.3,3.3,394.61,69.9,11242.2
11/12/1985,0,24.4,7.8,476.74,70.1,8995.4
11/13/1985,0,23.9,11.7,569.97,68.9,11903.2
11/14/1985,0,23.3,7.8,416.85,72.6,9418
11/15/1985,0,22.8,6.1,461.62,70.2,9430.5
11/16/1985,0.0107,19.4,12.2,436.81,75.8,4020.8
11/17/1985,0.0015,20.6,13.9,434.92,75,5045.8
11/18/1985,0,21.7,10,514.8,69.7,7656.6
11/19/1985,0.0003,21.1,15.6,617.14,69.3,6648.3
11/20/1985,0,22.8,13.9,538.56,72.3,5568.8
11/21/1985,0.0358,16.7,13.9,402.87,77,1464.4
11/22/1985,0.0053,19.4,13.9,475.74,71.3,6401.4
11/23/1985,0,18.9,1.1,267.03,73.6,11355.1
11/24/1985,0.001,15.6,3.3,297.38,73.3,5978.8
11/25/1985,0,16.7,8.9,385,71.8,5991.4
11/26/1985,0.002,21.1,10,427.54,73.6,4920.3
11/27/1985,0.0018,18.9,13.3,471.69,73.9,2217.5
11/28/1985,0.0152,18.9,15,465.93,73.5,3443.4
11/29/1985,0.0137,16.1,11.7,375.08,75.7,2426.7
11/30/1985,0.0213,18.3,14.4,388.32,74.5,4598.1
12/1/1985,0.0051,13.9,7.2,287.07,75.8,4171.4
12/2/1985,0,5.6,2.2,484.53,37.8,12376
12/3/1985,0,8.3,-8.3,232.53,54.8,11664.8
12/4/1985,0,7.8,-7.2,271.53,55.9,6761.2
12/5/1985,0.0013,6.1,0,228.66,68.5,3614.9
12/6/1985,0,5,0.6,264.6,57.5,11413.7
12/7/1985,0,9.4,-8.3,167.68,69.1,9146
12/8/1985,0,13.9,-3.9,254.7,65.5,10731.7
12/9/1985,0,17.8,1.7,349.56,64.5,11024.6
12/10/1985,0,17.8,-1.7,286.42,67.5,10681.5
12/11/1985,0.0104,15,2.2,348.91,72.5,2020.9
12/12/1985,0.0099,16.1,10.6,420.97,71.5,3773.9
12/13/1985,0.0066,18.3,11.1,427.5,67.8,5598.1
12/14/1985,0,0,-5,241.01,48.2,11844.7
12/15/1985,0,5.6,-13.3,157.17,59,11120.8
12/16/1985,0,9.4,-8.9,218.29,56.9,11426.3
12/17/1985,0,10,-5.6,291.51,51.4,11271.5
12/18/1985,0,8.3,-2.2,382.27,37.7,9551.9
12/19/1985,0,4.4,-11.1,250.5,43.8,11325.9
12/20/1985,0.0003,0.6,-4.4,267.68,46.1,3828.3
12/21/1985,0,1.7,-12.8,168.54,52.1,11438.8
12/22/1985,0,8.3,-13.3,159.85,62.9,7999.7
12/23/1985,0,12.2,-3.9,411.02,55,6171.3
12/24/1985,0.0008,12.2,-2.8,311.67,55.9,7828.1
12/25/1985,0,-6.7,-10.6,194.39,41.9,11409.5
12/26/1985,0,-0.6,-17.2,161.96,42.5,10639.7
12/27/1985,0,10,-10,332.35,43,11371.9
12/28/1985,0,8.3,-5,358.12,38.6,9346.9
12/29/1985,0,7.2,-11.1,241.44,45.1,11777.7
12/30/1985,0,8.9,-11.7,209.75,50.4,11740.1
12/31/1985,0.0264,5.6,-6.7,172.21,72.7,1569
1/1/1986,0,10.6,-3.3,204.43,68.3,11547.6
1/2/1986,0.0003,10.6,-6.7,258.52,61.6,11761
1/3/1986,0,13.9,1.7,409.4,52.8,11509.9
1/4/1986,0,9.4,-2.8,297.02,58,6008.1
1/5/1986,0,3.9,-3.3,344.9,41.4,12225.4
1/6/1986,0,8.9,-13.3,216.37,49.1,9267.4
1/7/1986,0,8.9,-3.9,369.07,39.5,10212.9
1/8/1986,0,5.6,-11.7,193.3,51.9,11802.8
1/9/1986,0,10,-12.8,213.03,52.5,11233.8
1/10/1986,0,11.7,-0.6,457.52,43.6,5765.5
1/11/1986,0,12.8,-7.2,253.59,53.1,12413.7
1/12/1986,0,16.1,-8.3,328.53,47.9,12196.1
1/13/1986,0,3.3,-2.2,419.39,30.2,11443
1/14/1986,0,12.8,-11.1,312.2,41.3,12292.3
1/15/1986,0,11.1,-7.2,274.35,51.2,12317.4
1/16/1986,0,16.7,-7.2,289.61,53.8,12242.1
1/17/1986,0,15.6,0,345.63,66.4,4702.7
1/18/1986,0.0231,16.7,3.3,358.09,69.3,3949.6
1/19/1986,0.0081,8.3,4.4,409.56,58.1,7405.5
1/20/1986,0,10.6,-1.1,451.2,38.9,13581
1/21/1986,0,18.3,-5.6,283.6,59.4,13292.3
1/22/1986,0,15,-0.6,320.26,65.7,4271.8
1/23/1986,0,10.6,-1.7,271.37,57.9,10183.7
1/24/1986,0,8.3,-8.9,285.09,46.4,13693.9
1/25/1986,0.0074,3.3,-2.2,289.78,53.1,2359.8
1/26/1986,0.0058,3.9,-0.6,242.15,61,2769.8
1/27/1986,0,-12.2,-16.7,139.71,37.3,13246.3
1/28/1986,0,-1.7,-18.9,177.09,41.9,13635.4
1/29/1986,0,8.3,-8.3,267.7,59.7,5870.1
1/30/1986,0,11.1,-6.7,301.91,49.2,14723.2
1/31/1986,0,16.1,-6.1,255.64,56.6,14706.4
2/1/1986,0,15,-5.6,269.85,56.8,11351
2/2/1986,0,17.8,-3.3,367.32,61.6,7807.2
2/3/1986,0,21.1,2.2,469.39,59.8,10861.4
2/4/1986,0,21.1,3.3,589.26,55.8,13526.6
2/5/1986,0.0097,19.4,11.1,450.27,68.7,7380.4
2/6/1986,0.0152,13.3,1.1,339.08,68.3,2430.9
2/7/1986,0,15,0,421.43,52.7,16296.3
2/8/1986,0,17.2,-1.7,322.85,58.2,12936.7
2/9/1986,0,15.6,-2.2,385.43,57.3,11468.1
2/10/1986,0.0079,10.6,4.4,319.38,69.9,3493.6
2/11/1986,0,7.8,4.4,350.07,57.8,14668.8
2/12/1986,0,3.9,-10,263.04,38.9,17183.3
2/13/1986,0,2.8,-11.7,252.37,35.7,18200
2/14/1986,0.0224,1.1,-7.8,270.75,49.3,3238.4
2/15/1986,0,6.1,-3.3,269.27,54.3,3263.5
2/16/1986,0,15.6,-7.8,300.88,52.1,13334.1
2/17/1986,0.0378,13.9,-0.6,270.75,67.4,2301.2
2/18/1986,0.0025,19.4,2.2,432.35,56.4,15961.6
2/19/1986,0,18.3,3.9,506.65,53.1,8945.2
2/20/1986,0,23.3,4.4,650.95,43.6,17538.9
2/21/1986,0,22.8,5,792.77,39.2,16764.9
2/22/1986,0.0005,12.2,3.3,496.86,52.5,4347.1
2/23/1986,0,15.6,-3.9,429.55,42.7,19693.7
2/24/1986,0.0018,8.9,-3.3,343.05,49.4,6522.7
2/25/1986,0,7.2,-2.2,347.78,44.9,18907.1
2/26/1986,0,15.6,-4.4,280.56,51.7,12727.5
2/27/1986,0.0081,11.7,5.6,585.88,38.5,9618.8
2/28/1986,0,2.8,-1.1,319.78,47.4,5857.5
3/1/1986,0,6.1,-8.9,339.88,33.8,20869.3
3/2/1986,0.001,11.1,-10.6,375.12,38.5,18752.3
3/3/1986,0.0008,14.4,-2.2,441.57,41.5,20250.1
3/4/1986,0,11.7,-5,333.9,46.1,18873.6
3/5/1986,0,13.9,-4.4,448.03,36.6,20798.2
3/6/1986,0.0015,10,-2.2,529.65,35.8,20463.5
